Gene,Mean Difference in -log(BH)
ATAT1,-0.3076039856010708
ATL1,-0.600880662648489
ATL3,-0.600880662648489
ATM,-0.03265635356749569
ATN1,-0.2616585861011098
ATP12A,-0.11378164600453868
ATP13A2,-0.600880662648489
ATP4A,-0.11378164600453868
ATP5E,-0.600880662648489
ATP5J,-0.7241589630474792
ATP6,-0.6434167025021932
ATP6V0A1,-0.6434167025021932
ATP7A,-0.2585546164033702
ATP7B,-0.2795123796036034
ATP8,-0.36313231494699516
ATXN1,-0.600880662648489
ATXN7,-0.600880662648489
AVPR1A,-0.37506576263153263
B2M,-0.600880662648489
B4GALNT2,-0.6434167025021932
BAD,-0.2585546164033702
BAG3,-0.600880662648489
BAG6,-0.2585546164033702
BAI2,-0.6313298223058947
BAK1,-0.600880662648489
BAX,-0.600880662648489
BAZ1B,-0.6392099142205949
BCKDHA,-0.2616585861011098
BCKDHB,-0.2616585861011098
BCL2,-0.2616585861011098
BCL6,-0.2616585861011098
BCS1L,-0.6313298223058947
BDKRB1,-0.2616585861011098
BDPLT16,-0.7241589630474792
BDPLT2,-0.7241589630474792
BECN1,-0.2585546164033702
BHLHE22,-0.7241589630474792
BLOC1S6,-0.024538863437767216
BMPER,-0.2616585861011098
BMPR1B,-0.600880662648489
BPIFA2,-0.35322613379276624
BRAF,-0.5582290920130063
BRCA1,-0.600880662648489
BRCA2,-0.600880662648489
BSCL2,-0.5869077533983226
BSVD,-0.37506576263153263
BTK,-0.2391571305469855
BTNL2,-0.2795123796036034
BUB1,-0.2616585861011098
BUB1B,-0.2616585861011098
BUB3,-0.2616585861011098
C12ORF65,-0.600880662648489
C17orf96,-0.600880662648489
C18orf8,-0.6385590793733147
C19ORF12,-0.600880662648489
C22orf35,-0.7241589630474792
C3,-0.5437557166483183
C4A,-0.5830965810349039
C4B_2,-0.7241589630474792
C6,-0.4173587042383842
C6orf89,-0.7241589630474792
C9orf156,-0.2585546164033702
CACNA1A,-0.600880662648489
CACNA1C,-0.7241589630474792
CACNA1G,-0.600880662648489
CADPS,-0.600880662648489
CALD1,-0.6434167025021932
CALM1,-0.044869343523860294
CALR,-0.13182235032468498
CAMTA1,-0.2616585861011098
CAPN1,-0.600880662648489
CARD11,-0.2585546164033702
CASC5,-0.600880662648489
CASP10,-0.21132595518782496
CASP14,-0.3976695832296136
CASP6,-0.2585546164033702
CASP8,-0.2585546164033702
CASR,-0.600880662648489
CAST,-0.2585546164033702
CAT,-0.2996745533717946
CAV1,-0.2810245118975694
CAVIN1,-0.33123171430105064
CBL,-0.2616585861011098
CBS,-0.2616585861011098
CCBE1,-0.2616585861011098
CCDC114,-0.024538863437767216
CCHCR1,-0.2585546164033702
CCL11,-0.2585546164033702
CCL2,-0.6096428544962943
CCL22,-0.7241589630474792
CCL4L1,-0.2686230295282266
CCL4L2,-0.2686230295282266
CCL5,-0.2686230295282266
CCNA2,-0.600880662648489
CCND1,-0.1837568446352549
CCR1,-0.5830965810349039
CCR5,0.34378280057691296
CCT5,-0.600880662648489
CD14,-0.3034492896799361
CD19,-0.21132595518782496
CD22,-0.2585546164033702
CD247,-0.2616585861011098
CD27,-0.03265635356749569
CD276,-0.024538863437767216
CD28,-0.2795123796036034
CD44,-0.600880662648489
CD79A,-0.2585546164033702
CD79B,-0.09951478429082447
CD80,-0.83370462769801
CD81,-0.21132595518782496
CDAN1,-0.2616585861011098
CDC42,-0.2616585861011098
CDC6,-0.600880662648489
CDC73,-0.35322613379276624
CDCA2,-0.600880662648489
CDK1,-0.6313298223058947
CDK5,-0.2795123796036034
CDK7,-0.600880662648489
CDKN1A,-0.2585546164033702
CDKN2A,-0.37506576263153263
CDKN2B,-0.37506576263153263
CEBPA,-0.3034492896799361
CEBPB,-0.2585546164033702
CEBPD,-0.2585546164033702
CEP19,-0.3034492896799361
CEP250,-0.600880662648489
CEP57,-0.2616585861011098
CES1,-0.600880662648489
CETN1,-0.35322613379276624
CETP,-0.600880662648489
CF,-0.19596304554517105
CFTR,-0.3034492896799361
CHAMP1,-0.600880662648489
CHD7,-0.2585546164033702
CHEK1,-0.600880662648489
CHEK2,-0.2616585861011098
CHRM2,-0.7241589630474792
CHST5,-0.600880662648489
CIDEC,-0.3034492896799361
CISD2,-0.13182235032468498
CKM,-0.600880662648489
CLCF1,-0.600880662648489
CLCK2,-0.83370462769801
CLCR,-0.35322613379276624
CLIP2,-0.6392099142205949
CNNM2,-0.7241589630474792
CNR1,-0.7241589630474792
CNTF,-0.600880662648489
COASY,-0.600880662648489
COBL,-0.600880662648489
COL11A1,-0.3139828990677706
COL11A2,-0.024538863437767216
COL1A1,-0.2795123796036034
COL1A2,-0.2616585861011098
COL2A1,-0.024538863437767216
COL4A1,-0.37506576263153263
COL4A2,-0.37506576263153263
COL8A2,-0.2616585861011098
COL9A3,-0.600880662648489
COMP,-0.600880662648489
COMT,-0.21132595518782496
COX1,-0.7871398346881058
COX2,-0.7871398346881058
COX3,-0.83370462769801
COX6A1,-0.600880662648489
CPS1,-0.2616585861011098
CPT1A,-0.3034492896799361
CR1,-0.5144434731320795
CR2,-0.07073352053724387
CRIP1,-0.600880662648489
CRYAB,-0.37506576263153263
CSE,-0.7241589630474792
CSF2,-0.600880662648489
CSRP1,-0.09654646276801292
CTDP1,-0.600880662648489
CTEPH1,0.0563220956567818
CTLA4,-0.362412507872157
CTNNB1,-0.5881860122576066
CTSD,-0.600880662648489
CTSG,-0.2585546164033702
CUBN,-0.600880662648489
CXADR,-0.7241589630474792
CXCL1,-0.37506576263153263
CXCL2,-0.37506576263153263
CXCR4,-0.6313298223058947
CYBA,-0.12413585086559624
CYP19A1,-0.600880662648489
CYP1A1,-0.31512390039715843
CYP1A2,-0.600880662648489
CYP24A1,-0.600880662648489
CYP27B1,-0.2585546164033702
CYP2C19,-0.24996329539418385
CYP2C8,-0.19386354000081762
CYP2C9,-0.30353020296711164
CYP2D6,-0.10163137874301578
CYP2E1,-0.2686230295282266
CYP2J2,-0.2585546164033702
CYP3A4,-0.3034492896799361
CYP3A5,-0.6644328743162544
CYP4F12,-0.600880662648489
CYP4F22,-0.2585546164033702
CYP7A1,-0.7241589630474792
CYP7B1,-0.600880662648489
CYP8B1,-0.600880662648489
CYSLTR1,-0.024538863437767216
CYTB,-0.2585546164033702
DARS2,-0.600880662648489
DAZ1,-0.600880662648489
DAZ3,-0.600880662648489
DAZ4,-0.600880662648489
DBH,-0.600880662648489
DBT,-0.2616585861011098
DCAF7,-0.2391571305469855
DCAF8,-0.600880662648489
DCK,-0.2275574013320193
DCLRE1C,-0.2585546164033702
DCP1,-0.7241589630474792
DCR,-0.2585546164033702
DCXR,-0.6313298223058947
DDB2,-0.600880662648489
DDHD1,-0.600880662648489
DDIT3,-0.600880662648489
DDIT4L,-0.600880662648489
DDR2,-0.024538863437767216
DDX52,-0.600880662648489
DDX58,-0.21132595518782496
DEFA1,-0.2585546164033702
DEFA3,-0.2585546164033702
DENTS,-0.83370462769801
DFFB,-0.6434167025021932
DFNA4A,-0.600880662648489
DGKE,-0.21132595518782496
DHCR7,-0.2616585861011098
DHDDS,-0.2616585861011098
DKK1,-0.600880662648489
DLL4,-0.21132595518782496
DNAH8,-0.049269501928749224
DNASE1L3,-0.2795123796036034
DNMT1,-0.600880662648489
DOCK6,-0.21132595518782496
DOK2,-0.600880662648489
DPF3,-0.600880662648489
DSTYK,-0.600880662648489
DUSP12,-0.2585546164033702
DUSP13,-0.600880662648489
DUSP23,-0.600880662648489
DUX4,-0.2616585861011098
DYNC1H1,-0.600880662648489
DYNC2H1,-0.2616585861011098
EBI3,-0.2585546164033702
ECE1,-0.2585546164033702
EDN1,-0.600880662648489
EDN3,-0.2585546164033702
EDNRB,-0.2585546164033702
EEF1B2P2,-0.7241589630474792
EGF,-0.08439430989672318
EGFR,-0.04870878371626782
EGLN1,0.34378280057691296
EHHADH,-0.2585546164033702
EIF1,-0.024538863437767216
EIF2S1,-0.2585546164033702
EIF4E,-0.2585546164033702
EIF4EBP1,-0.2585546164033702
ELANE,-0.21132595518782496
ELK3,-0.2585546164033702
ELK4,-0.2585546164033702
ELN,-0.2616585861011098
ELOVL5,-0.600880662648489
ELOVL6,-0.600880662648489
ENAH,-0.83370462769801
ENO2,-0.6313298223058947
ENTPD1,-0.2585546164033702
EOGT,-0.21132595518782496
EP300,-0.2585546164033702
EPCAM,-0.600880662648489
EPHX1,-0.03265635356749569
ERAP1,-0.5830965810349039
ERBB2,-0.600880662648489
ERCC2,-0.600880662648489
ERCC5,-0.600880662648489
ERLIN2,-0.600880662648489
ERVK-10,-0.6313298223058947
ERVK-9,-0.2585546164033702
ESCO2,-0.21132595518782496
ESD,-0.11378164600453868
ESR,-0.5476047861028334
ESR1,-0.31832085832836376
ESR2,-0.27495843933134617
ESTRR,-0.7241589630474792
EXO1,-0.600880662648489
F12,-0.5418264057997401
F13A1,-0.2937285624501311
F2,-0.3495981483507177
F2R,-0.07583548283197679
F5,-0.36650457772653033
F8,-0.6103084811517585
F9,-0.26746531773995336
FABP1,-0.3034492896799361
FABP2,-0.83370462769801
FABP5P1,-0.024538863437767216
FAH,-0.6262549623629937
FAM175B,-0.7241589630474792
FAN1,-0.600880662648489
FANCI,-0.600880662648489
FARS2,-0.21132595518782496
FAS,-0.49845141632855766
FASLG,-0.21132595518782496
FASN,-0.7241589630474792
FBN1,-0.600880662648489
FCGR2C,-0.600880662648489
FCGR3A,-0.21132595518782496
FDFT1,-0.3034492896799361
FECH,-0.3034492896799361
FERMT3,-0.2585546164033702
FGA,-0.32379481208838157
FGB,-0.3070214567132789
FGD4,-0.600880662648489
FGF14,-0.600880662648489
FGFBP1,-0.35322613379276624
FGFR1,-0.11378164600453868
FGFR3,-0.2616585861011098
FGFR4,-0.600880662648489
FGG,-0.2616585861011098
FHL5,-0.7051228396644484
FHOD3,-0.3034492896799361
FIG4,-0.2616585861011098
FLI1,-0.2585546164033702
FLII,-0.31832085832836376
FLNB,-0.2616585861011098
FLT1,-0.11378164600453868
FLT4,-0.2616585861011098
FLVCR1,-0.600880662648489
FMNL3,-0.3034492896799361
FMO2,-0.600880662648489
FMO3,-0.03265635356749569
FMR1,-0.600880662648489
FN1,-0.07304062489163274
FOPNL,-0.7241589630474792
FOS,-0.5869077533983226
FOXC2,-0.3656669573005462
FOXG1,-0.2616585861011098
FOXRED1,-0.2616585861011098
FPR1,0.34378280057691296
FRG1,-0.2616585861011098
FRMD4A,-0.2616585861011098
FRMD4B,-0.600880662648489
FRY,-0.600880662648489
FSHR,-0.2361010663002006
FUS,-0.600880662648489
FUT6,-0.600880662648489
FYN,-0.2585546164033702
GAD1,-0.600880662648489
GAGE12I,-0.600880662648489
GAGE2C,-0.600880662648489
GAGE3,-0.600880662648489
GAGE4,-0.600880662648489
GAGE6,-0.600880662648489
GAGE7,-0.600880662648489
GAL,-0.4431332764676638
GALC,-0.2275574013320193
GALT,-0.2585546164033702
GAS8,-0.024538863437767216
GATA1,-0.2616585861011098
GATA2,-0.2616585861011098
GBA,-0.11143305552585171
GBA2,-0.600880662648489
GBE1,-0.600880662648489
GCK,-0.83370462769801
GCNT2,-0.7051228396644484
GDF15,0.0563220956567818
GDNF,-0.2585546164033702
GET4,-0.600880662648489
GFER,-0.2585546164033702
GHR,-0.2686230295282266
GIF,-0.600880662648489
GJA5,-0.2585546164033702
GJC2,-0.2795123796036034
GJC3,-0.600880662648489
GK,-0.2530007969818752
GLA,-0.2616585861011098
GLB1,-0.6313298223058947
GLCLC,-0.7241589630474792
GLCLR,-0.7241589630474792
GLRX2,-0.7241589630474792
GMPPA,-0.600880662648489
GNA11,-0.600880662648489
GNAQ,-0.2616585861011098
GNAS,-0.16274549044497513
GNB3,-0.3034492896799361
GNB4,-0.600880662648489
GNPTAB,-0.07304062489163274
GP1BA,-0.45043754488869797
GP34,-0.7241589630474792
GP3A,-0.7241589630474792
GP5,-0.21132595518782496
GP6,-0.31343892573320203
GPANK1,-0.600880662648489
GPD1,-0.3034492896799361
GPI,-0.31832085832836376
GPIHBP1,-0.3034492896799361
GPR101,-0.2795123796036034
GPR15,-0.600880662648489
GPR162,-0.3034492896799361
GPR35,-0.3139828990677706
GPX1,-0.4659524970963753
GRIN2A,-0.2585546164033702
GRIN2B,-0.044869343523860294
GRIN3A,-0.044869343523860294
GSK3B,-0.2585546164033702
GSTK1,-0.7186984253567977
GSTM1,-0.5022632928278118
GSTP1,-0.2616585861011098
GSTT1,-0.5731041601043857
GSTZ1,-0.600880662648489
GT,-0.4383070318157082
GTF2H1,-0.600880662648489
GTF2I,-0.6392099142205949
GTF2IRD1,-0.6392099142205949
GUCY1A3,-0.21132595518782496
GUSB,-0.2616585861011098
GVINP1,-0.3034492896799361
GYPA,-0.7241589630474792
GZMH,-0.600880662648489
H19,-0.600880662648489
HADHA,-0.2616585861011098
HADHB,-0.2616585861011098
HANAC,-0.37506576263153263
HAS1,-0.7226370087215657
HBA1,-0.2616585861011098
HBA2,-0.2616585861011098
HBB,-0.600880662648489
HBBP1,-0.600880662648489
HCLS1,-0.600880662648489
HDAC4,-0.2585546164033702
HDAC6,-0.2585546164033702
HDAC8,-0.2795123796036034
HELQ,-0.600880662648489
HERC2,-0.600880662648489
HERPUD1,-0.600880662648489
HFE,-0.4148637841533885
HGD,-0.6392099142205949
HGF,-0.600880662648489
HINT1,-0.600880662648489
HIRA,-0.21132595518782496
HLA-A,-0.3305012028874355
HLA-B,-0.27258845884560684
HLA-DOA,-0.35322613379276624
HLA-DPB1,-0.3206549400812757
HLA-DQA1,-0.7241589630474792
HLA-DQB1,-0.7241589630474792
HLA-DRB1,-0.5203868571737893
HLA-DRB4,-0.2585546164033702
HLA-E,-0.6385590793733147
HLA-G,-0.024538863437767216
HMBS,-0.3034492896799361
HMGB1,-0.35322613379276624
HMMR,-0.600880662648489
HMOX1,-0.3034492896799361
HNF1A,-0.83370462769801
HNRNPA3P1,-0.7241589630474792
HOXA11,-0.21132595518782496
HPGD,-0.35280768016658076
HPGDS,-0.6313298223058947
HRAS,-0.35322613379276624
HRSP12,-0.35322613379276624
HSD17B4,-0.600880662648489
HSD17B6,-0.7511245830492573
HSD3B7,-0.600880662648489
HSF1,-0.2585546164033702
HSP90AB2P,-0.3034492896799361
HSPA1A,-0.2585546164033702
HSPA1B,-0.20835983165501323
HSPA1L,0.34378280057691296
HSPA2,-0.2585546164033702
HSPB1,-0.024538863437767216
HSPB2,-0.024538863437767216
HSPB3,-0.024538863437767216
HSPD1,-0.3924361395559139
HTR1F,-0.7511245830492573
HTR6,-0.7511245830492573
HTRA2,-0.2585546164033702
HUS1,-0.600880662648489
HYPLIP1,-0.3034492896799361
IBA57,-0.600880662648489
IBSP,-0.2585546164033702
ICAM1,0.34378280057691296
ICH,-0.7241589630474792
ICOS,-0.21132595518782496
ID3,-0.600880662648489
IER3IP1,-0.83370462769801
IFI44,-0.600880662648489
IFIH1,-0.21132595518782496
IFITM3,-0.024538863437767216
IFNA1,-0.600880662648489
IFNA13,-0.600880662648489
IFNAR2,-0.21132595518782496
IFNGR2,-0.600880662648489
IFT80,-0.2616585861011098
IGF2,-0.03265635356749569
IGF2BP3,-0.600880662648489
IGF2R,-0.024538863437767216
IGH,-0.12754719667560152
IGHG1,-0.600880662648489
IGHM,-0.10433561004426355
IGHMBP2,-0.600880662648489
IGLL1,-0.09951478429082447
IKBKAP,-0.600880662648489
IKBKG,-0.2616585861011098
IKZF1,-0.4987683972840995
IL10,-0.25965013512021945
IL10RA,-0.2585546164033702
IL12A,-0.5909897478589389
IL12A-AS1,-0.5830965810349039
IL12B,-0.2585546164033702
IL13,-0.2585546164033702
IL17F,-0.7241589630474792
IL17RD,-0.600880662648489
IL18,-0.5390433609548593
IL18BP,-0.7241589630474792
IL1A,-0.22871500014288793
IL1B,0.34378280057691296
IL1R1,-0.2585546164033702
IL1RL1,-0.7241589630474792
IL1RN,-0.36313231494699516
IL2,-0.16464510414691627
IL23R,-0.3206549400812757
IL27RA,-0.024538863437767216
IL2RA,-0.2616585861011098
IL2RB,-0.2616585861011098
IL2RG,-0.2585546164033702
IL3,-0.5882973688399827
IL32,-0.2585546164033702
IL33,-0.7241589630474792
IL4R,-0.2585546164033702
IL6,-0.22238780546963013
IL6ST,-0.600880662648489
IL7R,-0.2585546164033702
INS,-0.47440587003374773
INSIG1,-0.6434167025021932
INSR,-0.6434167025021932
IPW,-0.600880662648489
IRF2,-0.21132595518782496
IRF3,-0.21132595518782496
IRF4,-0.600880662648489
IRF9,-0.21132595518782496
IRG1,-0.6434167025021932
IRS1,-0.2585546164033702
ITGA2,-0.31343892573320203
ITGAL,-0.11378164600453868
ITGAM,-0.11378164600453868
ITGAX,-0.11378164600453868
ITGB3,-0.31832085832836376
ITGB4,-0.2585546164033702
ITGBL1,-0.600880662648489
ITM2A,-0.600880662648489
JAG1,-0.3034492896799361
JAK2,-0.2963906990334369
JMJD1C,-0.21132595518782496
JPH1,-0.600880662648489
KAT6B,-0.2616585861011098
KCNE1,-0.7241589630474792
KCNJ1,-0.7871398346881058
KCNJ10,-0.600880662648489
KCNJ11,-0.83370462769801
KCNJ6,-0.024538863437767216
KCNMB1,-0.7241589630474792
KCNN4,-0.7186984253567977
KCNQ1OT1,-0.600880662648489
KCNQ2,-0.2795123796036034
KCNQ3,-0.600880662648489
KCTD1,-0.28311867712807465
KCTD10,-0.3034492896799361
KDM6A,-0.07073352053724387
KDR,-0.5744437720746824
KEL,-0.7241589630474792
KIAA0391,-0.7241589630474792
KIAA0586,-0.2616585861011098
KIAA1324,-0.600880662648489
KIAA2034,-0.600880662648489
KIF11,-0.2616585861011098
KIF1A,-0.2616585861011098
KIF7,-0.2616585861011098
KIR2DL1,-0.7241589630474792
KIR2DL2,-0.7241589630474792
KIR2DL3,-0.7241589630474792
KIR2DS1,-0.7241589630474792
KIR2DS2,-0.7241589630474792
KLC2,-0.600880662648489
KLF1,-0.2616585861011098
KLHDC8A,-0.600880662648489
KLK1,-0.6313298223058947
KLKB1,-0.2585546164033702
KLRC4,-0.5830965810349039
KMT2B,-0.600880662648489
KMT2D,-0.07073352053724387
KNG1,-0.024538863437767216
KRAS,-0.2795123796036034
KRT1,-0.37506576263153263
LACC1,-0.2616585861011098
LAIR2,-0.600880662648489
LAMA2,-0.2616585861011098
LARS2,-0.2616585861011098
LBR,-0.23342320778390124
LCP1,-0.33123171430105064
LDLR,-0.6313298223058947
LEMD3,-0.2616585861011098
LEP,-0.39901535196748694
LEPR,-0.7226370087215657
LGALS3,-0.7241589630474792
LIF,-0.600880662648489
LIFR,-0.600880662648489
LIG4,-0.2391571305469855
LILRB1,-0.600880662648489
LILRB4,-0.600880662648489
LIMK1,-0.6392099142205949
LIN28B,-0.024538863437767216
LINC00914,-0.3976695832296136
LIPC,-0.3076039856010708
LIPE,-0.3034492896799361
LIPN,-0.2585546164033702
LMAN1,-0.2585546164033702
LMF1,-0.31832085832836376
LMNA,-0.4218659186363725
LMNB2,-0.83370462769801
LMX1B,-0.2616585861011098
LOC100128922,-0.600880662648489
LOC102724560,-0.28940768153817814
LOC222344,-0.2585546164033702
LOX1,-0.5881860122576066
LPIN2,-0.83370462769801
LRP2,-0.3034492896799361
LRP5,-0.600880662648489
LRPPRC,-0.600880662648489
LRRC8A,-0.2585546164033702
LRRCC1,-0.2585546164033702
LRSAM1,-0.600880662648489
LSM1,-0.600880662648489
LST1,-0.2585546164033702
LTA,-0.1175545892026042
LTA4H,-0.2616585861011098
LTB,-0.1330803767990185
LTBR,-0.35322613379276624
LTK,-0.600880662648489
LXN,-0.3034492896799361
LZTR1,-0.2616585861011098
MAD2L1BP,-0.600880662648489
MAFIP,-0.024538863437767216
MAGEA2,-0.600880662648489
MAGEA2B,-0.600880662648489
MAGEL2,-0.600880662648489
MANBA,-0.600880662648489
MANF,-0.6313298223058947
MAOA,-0.7511245830492573
MAOB,-0.7511245830492573
MAP2K1,-0.23342320778390122
MAP2K2,-0.2616585861011098
MAP6,-0.024538863437767216
MAPK8,-0.2585546164033702
MAPKBP1,-0.600880662648489
MARK2,-0.06499159402897571
MARS,-0.600880662648489
MAS1,-0.2585546164033702
MATR3,-0.600880662648489
MAVS,-0.21132595518782496
MBD6,-0.600880662648489
MC4R,-0.3034492896799361
MCI1,-0.7241589630474792
MCI2,-0.7241589630474792
MDM2,-0.2686230295282266
MED12,-0.600880662648489
MED9,-0.600880662648489
MEFV,-0.3206549400812757
MEN1,-0.600880662648489
MEPE,-0.39169600850742414
MERTK,-0.600880662648489
MFHAS1,-0.600880662648489
MFRP,-0.2616585861011098
MFSD6,-0.600880662648489
MGEA5,-0.7241589630474792
MGMT,-0.600880662648489
MIAT,-0.600880662648489
MICA,0.0563220956567818
MICE,-0.7241589630474792
MIF,-0.2616585861011098
MIPEP,-0.024538863437767216
MIR143,-0.2585546164033702
MIR144,-0.7241589630474792
MIR497,-0.6313298223058947
MKRN3,-0.600880662648489
MKRN3-AS1,-0.600880662648489
MLH1,-0.600880662648489
MLH3,-0.600880662648489
MMAB,-0.6434167025021932
MMP1,-0.35573159250318204
MMP10,-0.7241589630474792
MMP3,-0.6313298223058947
MN1,-0.600880662648489
MOK,-0.83370462769801
MORC2,-0.600880662648489
MPC1,-0.600880662648489
MPI,-0.2616585861011098
MPL,-0.600880662648489
MPO,-0.6313298223058947
MPV17,-0.600880662648489
MRE11A,-0.600880662648489
MRP7,-0.35322613379276624
MRPS6,-0.7241589630474792
MS,-0.3581079132782322
MS4A1,-0.7241589630474792
MSC,-0.3976695832296136
MSH2,-0.600880662648489
MSH3,-0.7241589630474792
MSH6,-0.600880662648489
MSMB,-0.35322613379276624
MST1,-0.3139828990677706
MSX2,-0.2585546164033702
MT1B,-0.3034492896799361
MTAP,-0.6434167025021932
MTHFR,-0.20576915949494723
MTR,-0.29148083464176977
MUT,-0.2686230295282266
MUTYH,-0.600880662648489
MVCD3,-0.7241589630474792
MVK,-0.3034492896799361
MYB,-0.7241589630474792
MYD88,-0.2616585861011098
MYH11,-0.2585546164033702
MYH7B,-0.600880662648489
MYO3A,-0.600880662648489
NAGA,-0.2616585861011098
NAGLU,-0.600880662648489
NANOS1,-0.7511245830492573
NANOS2,-0.2585546164033702
NANOS3,-0.022292725685140853
NAT1,-0.600880662648489
NBN,-0.024538863437767216
NCAPG,-0.600880662648489
NCF1,-0.06499159402897571
NCF2,-0.09951478429082447
NCF4,-0.2585546164033702
ND1,-0.23681380651792877
ND4,-0.83370462769801
ND5,-0.83370462769801
ND6,-0.83370462769801
NDN,-0.600880662648489
NDUFA1,-0.2616585861011098
NDUFA11,-0.2616585861011098
NDUFA2,-0.14124499252733524
NDUFAF1,-0.2616585861011098
NDUFAF2,-0.2616585861011098
NDUFAF3,-0.2616585861011098
NDUFAF4,-0.2616585861011098
NDUFAF5,-0.2616585861011098
NDUFB3,-0.2616585861011098
NDUFB9,-0.2616585861011098
NDUFS1,-0.2616585861011098
NDUFS2,-0.2616585861011098
NDUFS3,-0.2616585861011098
NDUFS4,-0.2616585861011098
NDUFS6,-0.2616585861011098
NDUFV1,-0.2616585861011098
NDUFV2,-0.2616585861011098
NEFL,-0.600880662648489
NEIL3,-0.600880662648489
NEK1,-0.2616585861011098
NEK4,-0.600880662648489
NEU1,-0.2616585861011098
NEWENTRY,-0.35322613379276624
NFIX,-0.024538863437767216
NFKB1,-0.21132595518782496
NFKB2,-0.2391571305469855
NFKBIA,-0.2585546164033702
NFKBIL1,-0.24056166142850433
NIPA1,-0.600880662648489
NIPAL4,-0.2585546164033702
NIPBL,-0.3758936401417611
NKX2-6,-0.2585546164033702
NLRC4,-0.600880662648489
NLRP3,-0.600880662648489
NM,-0.7226370087215657
NOD2,-0.2616585861011098
NOL3,-0.7241589630474792
NOS1AP,-0.7241589630474792
NOS2,-0.25965013512021945
NOS3,-0.06499861526476554
NOTCH1,-0.21132595518782496
NOTCH2,-0.600880662648489
NOTCH3,-0.03265635356749569
NOTCH4,-0.2585546164033702
NPAP1,-0.600880662648489
NPC2,-0.600880662648489
NPHL1,-0.83370462769801
NPPA,-0.3034492896799361
NPPB,-0.3034492896799361
NPW,-0.024538863437767216
NPY,-0.3034492896799361
NQO1,-0.7241589630474792
NR2E3,-0.2616585861011098
NR3C1,-0.3656669573005462
NR4A1,-0.7511245830492573
NRAS,-0.2616585861011098
NRL,-0.2616585861011098
NRP1,-0.600880662648489
NRTN,-0.2585546164033702
NSMCE2,-0.3034492896799361
NSUN2,-0.21132595518782496
