Gene,Mean Difference in -log(BH)
ASNS,-0.35322613379276624
ASPG,-0.2837856208584333
ASRGL1,-0.3034492896799361
ASS1,-0.25965013512021945
ASXL1,-0.21132595518782496
ATAT1,-0.3076039856010708
ATF1P1,-0.7241589630474792
ATF3,-0.10433561004426355
ATG16L1,-0.2585546164033702
ATG7,-0.3976695832296136
ATL1,-0.7226370087215657
ATL3,-0.600880662648489
ATM,-0.40646132858089745
ATN1,-0.4777326274045781
ATOH1,-0.7241589630474792
ATP10D,-0.7241589630474792
ATP12A,-0.04870878371626782
ATP13A2,-0.600880662648489
ATP1A1,-0.7241589630474792
ATP1B1,0.0563220956567818
ATP2B1,-0.7241589630474792
ATP4A,-0.04870878371626782
ATP5E,-0.600880662648489
ATP5F1E,-0.600880662648489
ATP5J,-0.7241589630474792
ATP5PF,-0.7241589630474792
ATP6,-0.5476047861028334
ATP6V0A1,-0.5472011809774874
ATP6V0A2,-0.2585546164033702
ATP6V0A4,-0.2585546164033702
ATP7A,-0.24550315742595927
ATP7B,-0.293609797664793
ATP8,-0.6382002373092687
ATP8A1,-0.7241589630474792
ATP8B1,-0.35322613379276624
ATR,-0.6095586026516038
ATRX,-0.21132595518782496
ATXN1,-0.7226370087215657
ATXN2,-0.7226370087215657
ATXN3,-0.600880662648489
ATXN7,-0.10433561004426355
ATXN8,-0.600880662648489
ATXN8OS,-0.600880662648489
AUH,-0.7241589630474792
AUNX1,-0.600880662648489
AURKA,-0.600880662648489
AVP,-0.5677264682935036
AVPR1A,-0.6786250673410513
AXIN2,-0.7241589630474792
AZI2,-0.2585546164033702
B2M,-0.293609797664793
B3GNT2,-0.7241589630474792
B3GNTL1,-0.7241589630474792
B4GALNT2,-0.6434167025021932
BAAT,-0.2585546164033702
BACE1,-0.6313298223058947
BACE2,-0.7241589630474792
BAD,-0.19475635826151222
BAG3,-0.7226370087215657
BAG6,-0.2585546164033702
BAI2,-0.6313298223058947
BAK1,-0.600880662648489
BANK1,-0.7241589630474792
BARD1,-0.7241589630474792
BAX,-0.3883344391235842
BAZ1B,-0.646837157886376
BBC3,-0.2585546164033702
BCAS1,-0.7241589630474792
BCAS3,-0.7241589630474792
BCHE,-0.2530007969818752
BCKDHA,-0.3139828990677706
BCKDHB,-0.3139828990677706
BCL10,-0.6096428544962943
BCL2,-0.32215287843034146
BCL2L1,-0.5097018357305141
BCL6,-0.2616585861011098
BCR,-0.21132595518782496
BCS1L,-0.6313298223058947
BDKRB1,-0.5290394708849703
BDKRB2,-0.5202060295952191
BDNF,-0.45241642917667874
BDNF-AS,-0.7241589630474792
BDP1P,-0.7241589630474792
BDPLT16,-0.7241589630474792
BDPLT2,-0.7241589630474792
BECN1,-0.5881860122576066
BEST1,-0.7241589630474792
BGN,-0.7241589630474792
BHLHE22,-0.7241589630474792
BIN1,-0.7241589630474792
BIRC3,-0.024538863437767216
BIRC5,-0.7186984253567977
BLNK,-0.09951478429082447
BLOC1S6,-0.07073352053724387
BLVRA,-0.2585546164033702
BMI1,-0.7241589630474792
BMP1,-0.024538863437767216
BMP4,-0.024538863437767216
BMP6,-0.7241589630474792
BMP7,-0.6262549623629937
BMPER,-0.2616585861011098
BMPR1B,-0.7226370087215657
BMS1,-0.5881860122576066
BNIP3,-0.6385590793733147
BNIP3L,-0.35322613379276624
BPI,-0.5470251576360288
BPIFA2,-0.35322613379276624
BRAF,-0.5245299755932409
BRAP,-0.7241589630474792
BRCA1,-0.3738240243934877
BRCA2,-0.07637338375119328
BRINP1,-0.7241589630474792
BRINP3,-0.7241589630474792
BRIP1,-0.21132595518782496
BRMS1L,-0.7241589630474792
BSCL2,-0.5869077533983226
BSG,-0.6313298223058947
BSND,-0.6392099142205949
BSVD,-0.37506576263153263
BTK,-0.11992475993075313
BTN2A1,-0.7241589630474792
BTNL2,-0.24217219480448662
BUB1,-0.2616585861011098
BUB1B,-0.2616585861011098
BUB3,-0.2616585861011098
BUD13,-0.3034492896799361
BUD23,-0.024538863437767216
C11orf87,-0.7241589630474792
C12ORF65,-0.600880662648489
C12orf65,-0.600880662648489
C12orf77,-0.7241589630474792
C14orf177,-0.7241589630474792
C15orf53,-0.7241589630474792
C15orf54,-0.7241589630474792
C17orf96,-0.600880662648489
C18orf8,-0.6385590793733147
C19ORF12,-0.600880662648489
C19orf24,-0.7241589630474792
C1D,-0.7226370087215657
C1GALT1,-0.21132595518782496
C1QBP,-0.024538863437767216
C2,-0.3359657799676674
C20orf181,-0.6255864429888974
C22orf35,-0.7241589630474792
C3,-0.3547518249229205
C3AR1,-0.09951478429082447
C3orf20,-0.35322613379276624
C3orf58,-0.7241589630474792
C4A,-0.5830965810349039
C4B,-0.7241589630474792
C4B_2,-0.7241589630474792
C5,-0.3281487607381889
C5AR1,-0.09951478429082447
C5AR2,-0.27495843933134617
C6,-0.3668392081159057
C6orf118,-0.7241589630474792
C6orf89,-0.7241589630474792
C7,-0.3505469900000739
C7orf62,-0.7241589630474792
C7orf65,-0.7241589630474792
C7orf66,-0.7241589630474792
C8A,-0.5901054551200631
C8B,-0.7241589630474792
C8orf34,-0.7241589630474792
C9orf106,-0.7241589630474792
C9orf139,-0.7241589630474792
C9orf152,-0.7241589630474792
C9orf156,-0.2585546164033702
C9orf171,-0.7241589630474792
CA10,-0.7241589630474792
CA2,-0.37166284003756006
CA3,-0.3976695832296136
CABS1,-0.7241589630474792
CACNA1A,-0.7871398346881058
CACNA1B,-0.600880662648489
CACNA1C,-0.7241589630474792
CACNA1G,-0.600880662648489
CACNA2D3,-0.7241589630474792
CACNB3,-0.21132595518782496
CACYBP,-0.7241589630474792
CAD,-0.4675519538608137
CADM1,-0.2585546164033702
CADPS,-0.600880662648489
CALCA,-0.28959445469543443
CALCOCO2,-0.7241589630474792
CALCR,-0.7241589630474792
CALD1,-0.6434167025021932
CALM1,-0.22813824314324604
CALM2,-0.22813824314324604
CALM3,-0.22813824314324604
CALML3,-0.2585546164033702
CALR,-0.5746908458183629
CAMKMT,-0.044869343523860294
CAMP,-0.2585546164033702
CAMSAP1,-0.7241589630474792
CAMTA1,-0.2616585861011098
CAPG,-0.600880662648489
CAPN1,-0.6262549623629937
CARD11,-0.09951478429082447
CARD8,-0.7241589630474792
CARF,-0.7226370087215657
CARS,-0.2585546164033702
CARTPT,-0.6313298223058947
CASC20,-0.7241589630474792
CASC5,-0.600880662648489
CASP1,-0.3505469900000739
CASP10,-0.21132595518782496
CASP12,-0.5470251576360288
CASP14,-0.3976695832296136
CASP3,-0.5175559391092837
CASP6,-0.3076039856010708
CASP7,-0.7241589630474792
CASP8,-0.3626497232615583
CASP9,-0.26621226064960923
CASQ2,-0.7241589630474792
CASR,-0.6382002373092687
CAST,-0.5881860122576066
CAT,-0.4426239606914315
CAV1,-0.3574215907156801
CAV3,-0.7226370087215657
CAVIN1,-0.33123171430105064
CBL,-0.25965013512021945
CBLL2,-0.2585546164033702
CBS,-0.5104710250998261
CBSL,-0.6313298223058947
CBX4,-0.7241589630474792
CBX8,-0.7241589630474792
CCAT1,-0.7241589630474792
CCAT2,-0.7241589630474792
CCBE1,-0.2616585861011098
CCDC114,-0.024538863437767216
CCDC167,-0.7241589630474792
CCDC181,0.0563220956567818
CCDC185,-0.7241589630474792
CCDC22,-0.024538863437767216
CCDC57,-0.83370462769801
CCDC88A,-0.2616585861011098
CCHCR1,-0.2585546164033702
CCK,-0.22871500014288793
CCL1,-0.37258327773635663
CCL11,-0.37258327773635663
CCL13,-0.024538863437767216
CCL16,-0.7241589630474792
CCL17,-0.024538863437767216
CCL18,-0.024538863437767216
CCL19,-0.024538863437767216
CCL2,-0.31682802527913934
CCL20,-0.024538863437767216
CCL22,-0.3976695832296136
CCL24,-0.024538863437767216
CCL26,-0.024538863437767216
CCL3,-0.06499159402897571
CCL4,-0.09864753237709455
CCL4L1,-0.21392768406049262
CCL4L2,-0.21392768406049262
CCL5,-0.3570342364086132
CCL7,-0.024538863437767216
CCL8,-0.024538863437767216
CCNA2,-0.5882973688399827
CCND1,-0.5296142004190785
CCNH,-0.6313298223058947
CCR1,-0.3805108803520046
CCR2,-0.3660805758894655
CCR3,-0.3976695832296136
CCR5,-0.5274015369429452
CCR6,-0.024538863437767216
CCR7,-0.3034492896799361
CCR8,-0.024538863437767216
CCR9,-0.024538863437767216
CCT2,-0.7241589630474792
CCT5,-0.600880662648489
CCT7,-0.7241589630474792
CD14,-0.37048637511786975
CD151,-0.7241589630474792
CD163,-0.5881860122576066
CD177,-0.2585546164033702
CD19,-0.07073352053724387
CD1D,-0.600880662648489
CD2,-0.35671960925036567
CD200,-0.7241589630474792
CD209,-0.21132595518782496
CD22,-0.2585546164033702
CD247,-0.2616585861011098
CD27,-0.39901535196748694
CD274,-0.024538863437767216
CD276,-0.3976695832296136
CD28,-0.638822750063301
CD2AP,-0.83370462769801
CD300A,-0.7241589630474792
CD300LB,-0.7241589630474792
CD34,-0.6096428544962943
CD36,-0.5619569714511238
CD38,-0.35322613379276624
CD3D,-0.2585546164033702
CD4,-0.35381745561433
CD40,-0.3528136992207238
CD40LG,-0.35457881939355934
CD44,-0.1237118142828613
CD53,-0.21132595518782496
CD55,-0.3656669573005462
CD59,-0.7226370087215657
CD68,-0.08408153870294933
CD79A,-0.2585546164033702
CD79B,-0.09951478429082447
CD80,-0.3207329960027907
CD81,-0.07073352053724387
CD82,-0.7241589630474792
CD83,-0.7241589630474792
CD86,-0.09951478429082447
CD93,-0.7241589630474792
CDA,-0.24217219480448662
CDAN1,-0.2616585861011098
CDC20,-0.2837856208584333
CDC42,-0.10305617313971134
CDC6,-0.600880662648489
CDC73,-0.5867941525101098
CDCA2,-0.7226370087215657
CDCP1,-0.6434167025021932
CDH13,-0.6434167025021932
CDH19,-0.7241589630474792
CDH2,-0.7241589630474792
CDH23,-0.7241589630474792
CDH4,-0.7241589630474792
CDH6,-0.7241589630474792
CDH7,-0.7241589630474792
CDH8,-0.7241589630474792
CDH9,-0.7241589630474792
CDK1,-0.6313298223058947
CDK4,-0.6313298223058947
CDK5,-0.638822750063301
CDK5PS,-0.7241589630474792
CDK7,-0.600880662648489
CDK9,-0.2585546164033702
CDKAL1,-0.7241589630474792
CDKN1A,-0.5881860122576066
CDKN1B,-0.7241589630474792
CDKN1C,-0.6096428544962943
CDKN2A,-0.6112120860602702
CDKN2B,-0.5870887689685514
CDKN2B-AS1,-0.7186984253567977
CDR1,-0.7241589630474792
CDSN,-0.21132595518782496
CEACAM1,-0.7186984253567977
CEACAM5,-0.35322613379276624
CEBPA,-0.3034492896799361
CEBPB,-0.2585546164033702
CEBPD,-0.2585546164033702
CECR,-0.7241589630474792
CEL,-0.3674212555875905
CELA3B,-0.35322613379276624
CELF1,0.0563220956567818
CELF4,-0.7241589630474792
CELSR2,-0.7241589630474792
CEMIP,-0.024538863437767216
CENPC,-0.024538863437767216
CEP112,-0.7241589630474792
CEP19,-0.6434167025021932
CEP250,-0.600880662648489
CEP295NL,-0.7241589630474792
CEP57,-0.2616585861011098
CEP72,-0.600880662648489
CEP83-AS1,-0.7241589630474792
CES1,-0.600880662648489
CETN1,-0.35322613379276624
CETP,-0.5476047861028334
CF,-0.33011561352678315
CFAP44,-0.7241589630474792
CFB,-0.09951478429082447
CFH,-0.3637050252660251
CFHR1,-0.024538863437767216
CFL1,-0.7241589630474792
CFL1P8,-0.7241589630474792
CFTR,-0.12596942640828274
CHAMP1,-0.600880662648489
CHAT,-0.7241589630474792
CHD7,-0.12363534984937931
CHDH,-0.6434167025021932
CHEK1,-0.600880662648489
CHEK2,-0.2616585861011098
CHI3L1,-0.5881860122576066
CHIA,-0.024538863437767216
CHIT1,-0.27495843933134617
CHRD,-0.21132595518782496
CHRM1,-0.7241589630474792
CHRM2,-0.7241589630474792
CHRM3,-0.7241589630474792
CHRNA1,-0.2616585861011098
CHRNA4,-0.7241589630474792
CHRNA5,-0.7241589630474792
CHRND,-0.2616585861011098
CHRNG,-0.2795123796036034
CHST3,-0.7241589630474792
CHST5,-0.600880662648489
CHSY1,-0.600880662648489
CHTOP,-0.7241589630474792
CHUK,-0.024538863437767216
CICP17,-0.7241589630474792
CIDEC,-0.33123171430105064
CIITA,-0.7241589630474792
CIRBP,-0.3076039856010708
CISD1,-0.7241589630474792
CISD1P1,-0.7241589630474792
CISD2,-0.13182235032468498
CKB,-0.7241589630474792
CKM,-0.7226370087215657
CLCF1,-0.600880662648489
CLCK2,-0.83370462769801
CLCN5,-0.83370462769801
CLCNKA,-0.2616585861011098
CLCNKB,-0.2616585861011098
CLCR,-0.35322613379276624
CLDN2,-0.35322613379276624
CLDN4,0.34378280057691296
CLDN5,-0.7241589630474792
CLEC16A,-0.7241589630474792
CLEC4D,-0.2585546164033702
CLEC6A,-0.024538863437767216
CLEC7A,-0.09951478429082447
CLIP2,-0.646837157886376
CLLU1OS,-0.7241589630474792
CLMP,-0.83370462769801
CLOCK,-0.09951478429082447
CLU,-0.83370462769801
CLYBL,-0.7241589630474792
CMA1,-0.7241589630474792
CMIP,-0.7241589630474792
CMKLR1,-0.7241589630474792
CMSS1,-0.7241589630474792
CMTR1,-0.7241589630474792
CNBP,-0.3034492896799361
CNEP1R1,-0.7241589630474792
CNNM2,-0.7241589630474792
CNPY2,-0.35322613379276624
CNR1,-0.6136236105573176
CNR2,-0.6385590793733147
CNTF,-0.600880662648489
CNTN1,-0.7241589630474792
CNTN5,-0.7241589630474792
CNTN6,-0.7241589630474792
CNTNAP2,-0.7241589630474792
COA5,-0.83370462769801
COA7,-0.83370462769801
COASY,-0.600880662648489
COBL,-0.600880662648489
COG4,-0.21132595518782496
COL11A1,-0.3139828990677706
COL11A2,-0.06499159402897571
COL13A1,-0.7241589630474792
COL18A1,-0.11378164600453868
COL1A1,-0.638822750063301
COL1A2,-0.2616585861011098
COL21A1,-0.7241589630474792
COL26A1,-0.7241589630474792
COL2A1,-0.07304062489163274
COL3A1,-0.7241589630474792
COL4A1,-0.6786250673410513
COL4A2,-0.6786250673410513
COL4A3,-0.83370462769801
COL4A4,-0.83370462769801
COL4A5,-0.3035302029671116
COL5A2,-0.7241589630474792
COL8A1,-0.7241589630474792
COL8A2,-0.2616585861011098
COL9A3,-0.600880662648489
COMMD7,-0.7241589630474792
COMP,-0.600880662648489
COMT,-0.589230194094659
COPD,-0.024538863437767216
COPS5P1,-0.7241589630474792
COQ6,-0.83370462769801
COQ7,-0.600880662648489
COQ8B,-0.3656669573005462
COTL1,-0.2585546164033702
COX1,-0.36596042275622914
COX10,-0.83370462769801
COX14,-0.83370462769801
COX2,-0.3568347247648875
COX20,-0.83370462769801
COX3,-0.4280388408436869
COX6A1,-0.600880662648489
COX6B1,-0.83370462769801
COX6CP3,-0.7241589630474792
COX8A,-0.1171709028121979
CP,-0.3417599358363808
CPA1,-0.35322613379276624
CPA2,-0.35322613379276624
CPB2,-0.6613890011676024
CPE,-0.2151903682812749
CPLX2,-0.7241589630474792
CPNE4,-0.7241589630474792
CPOX,-0.600880662648489
CPS1,-0.2616585861011098
CPSF4,-0.7241589630474792
CPT1A,-0.3034492896799361
CPT1C,-0.600880662648489
CR1,-0.40379459125421074
CR2,-0.34667898285320903
CRACR2A,-0.7241589630474792
CRADD,-0.5881860122576066
CREB1,-0.7186984253567977
CREB3L1,-0.7241589630474792
CREBBP,-0.09951478429082447
CREG1,-0.7241589630474792
CREM,-0.7241589630474792
CRH,-0.2585546164033702
CRIP1,-0.600880662648489
CRISPLD2,-0.29841630793574747
CRK,-0.09951478429082447
CRLF2,-0.07073352053724387
CRLS1,-0.024538863437767216
CRP,-0.35384699470825637
CRYAB,-0.37506576263153263
CRYZ,-0.7511245830492573
CSE,-0.7241589630474792
CSF1R,-0.600880662648489
CSF2,-0.3583557120464375
CSF3,-0.35576868337063633
CSF3R,-0.21132595518782496
CSN1S1,-0.21132595518782496
CSN3,-0.7241589630474792
CSNK2A1,-0.7241589630474792
CSNK2B,-0.7241589630474792
CSRP1,-0.09654646276801292
CSRP3,-0.2585546164033702
CST2,-0.7241589630474792
CST3,-0.7241589630474792
CST5,-0.7241589630474792
CST6,-0.7241589630474792
CST7,-0.7241589630474792
CTC1,-0.6096428544962943
CTDP1,-0.600880662648489
CTEPH1,0.0563220956567818
CTGF,-0.5470251576360288
CTH,-0.2585546164033702
CTLA4,-0.3710632517638587
CTNNA3,-0.7241589630474792
CTNNAL1,-0.7241589630474792
CTNNB1,-0.5881860122576066
CTNND2,-0.7241589630474792
CTNS,-0.83370462769801
CTRB1,-0.35322613379276624
CTRB2,-0.35322613379276624
CTRC,-0.35322613379276624
CTSB,-0.555157908559773
CTSD,-0.7226370087215657
CTSG,-0.3794648347727805
CTSK,-0.024538863437767216
CTSL,-0.4218659186363725
CTSS,-0.600880662648489
CUBN,-0.7871398346881058
CUL3,-0.7241589630474792
CUL4B,-0.600880662648489
CUL9,-0.7241589630474792
CUX1,-0.7241589630474792
CUZD1,-0.35322613379276624
CX3CL1,-0.4052070102965904
CX3CR1,-0.5881860122576066
CXADR,-0.7241589630474792
CXCL1,-0.37020041219811956
CXCL10,-0.3833093387827913
CXCL12,-0.36113690003129245
CXCL13,-0.024538863437767216
CXCL2,-0.1162666401000218
CXCL5,-0.024538863437767216
CXCL6,-0.7241589630474792
CXCL8,-0.3133368765890744
CXCL9,-0.024538863437767216
CXCR1,-0.7241589630474792
CXCR2,-0.36794646288886323
CXCR3,-0.024538863437767216
CXCR4,-0.36113690003129245
CXCR5,-0.7241589630474792
CYBA,-0.3794648347727805
CYBB,-0.3889281637920561
CYCS,-0.6096428544962943
CYCSP17,-0.7241589630474792
CYLD,-0.024538863437767216
CYP11B1,-0.7241589630474792
CYP11B2,-0.6855586583381638
CYP17A1,-0.730381798432505
CYP17A1-AS1,-0.7241589630474792
CYP19A1,-0.31832085832836376
CYP1A1,-0.37754787235191367
CYP1A2,-0.6166151452242045
CYP1B1,-0.7241589630474792
CYP24A1,-0.600880662648489
CYP27A1,-0.642991342103656
CYP27B1,-0.2585546164033702
CYP2B6,-0.7155383287327071
CYP2C19,-0.4685507300828391
CYP2C8,-0.47666515313078506
CYP2C9,-0.4773496191819998
CYP2D6,-0.5600723320907532
CYP2E1,-0.1510025832471078
CYP2J2,-0.5881860122576066
CYP2R1,-0.7241589630474792
CYP3A4,-0.6141166863845694
CYP3A5,-0.6134791628319277
CYP3A51P,-0.3034492896799361
CYP4A11,-0.7186984253567977
CYP4F12,-0.600880662648489
CYP4F2,-0.5900141398020256
CYP4F22,-0.2585546164033702
CYP4F3,-0.730381798432505
CYP4V2,0.0563220956567818
CYP7A1,-0.6434167025021932
CYP7B1,-0.600880662648489
CYP8B1,-0.600880662648489
CYR61,-0.2585546164033702
CYSLTR1,-0.024538863437767216
CYTB,-0.10433561004426355
D2HGDH,-0.600880662648489
DAB2,-0.7241589630474792
DAB2IP,-0.7241589630474792
DAG1,-0.7226370087215657
